AnnualRainfall,MonsoonRainfall,CloudVisibility,Humidity,Temperature,RiverWaterLevel,SoilSaturation,WindSpeed,Elevation,DrainageQuality,FloodOccurred
1631.5,929.8,3.94,47.7,25.4,2.96,34.0,21.2,75.3,2,1
1493.3,1076.3,8.98,66.3,27.1,5.64,23.1,10.6,210.0,2,0
1648.8,1291.2,5.63,76.7,30.5,5.83,81.3,17.4,19.5,3,1
1605.9,1114.4,0.45,78.8,23.0,3.1,32.3,16.6,253.1,4,1
1885.2,1096.3,2.5,70.1,24.2,5.15,69.9,29.0,237.6,5,0
1880.3,1307.6,5.38,78.1,30.6,3.18,35.0,29.5,196.8,1,0
1801.5,1336.0,3.09,57.9,32.7,7.78,81.3,10.2,110.7,5,0
2018.5,1315.2,4.97,93.4,24.9,2.72,99.1,23.5,9.8,1,1
2395.3,1844.3,6.08,84.9,21.3,3.69,21.3,17.8,110.9,4,0
2274.8,1620.0,9.66,49.8,44.4,2.55,33.3,3.7,261.0,3,1
1057.6,819.4,5.27,53.9,31.9,2.28,70.5,9.4,163.0,5,0
523.0,369.2,8.68,54.3,26.7,8.18,65.3,33.7,0.0,1,0
2267.2,1321.4,9.57,80.2,32.3,6.09,70.5,17.9,37.5,2,1
1116.6,700.6,9.59,50.7,27.4,5.28,43.5,23.0,275.3,4,0
1687.6,1013.3,6.71,65.0,32.3,3.69,94.8,13.3,198.8,3,0
1214.9,944.3,1.09,76.8,28.8,6.82,57.4,10.7,26.6,2,1
899.0,665.4,7.15,69.0,28.5,3.35,30.7,15.2,0.0,3,0
2070.7,1489.1,8.62,73.9,27.4,6.59,49.9,12.9,87.5,1,1
2179.6,1362.8,5.8,54.0,20.8,3.25,30.9,3.1,0.0,2,0
1511.7,901.0,10.36,78.9,37.7,3.71,86.8,7.0,134.4,3,0
504.5,372.9,8.15,60.8,23.3,6.52,41.8,20.7,395.2,4,0
1526.9,1020.8,7.42,65.1,21.2,6.73,64.8,12.0,0.0,5,0
1995.9,1210.4,8.72,73.6,26.9,6.19,45.6,15.2,131.4,5,0
1060.5,746.8,6.83,71.5,23.2,2.9,42.7,16.9,281.2,2,0
1891.7,1059.5,0.2,70.4,27.7,4.11,16.8,17.5,224.9,4,0
1792.3,1131.9,4.75,58.7,31.4,5.31,67.0,24.2,135.1,4,1
2089.6,1394.1,8.99,65.5,33.0,3.3,81.0,6.2,135.4,3,1
1859.8,1091.7,3.98,70.0,32.1,7.74,36.7,19.6,34.4,2,1
1313.5,1045.7,5.44,49.4,26.5,0.5,24.1,21.0,123.2,4,0
2398.3,1444.4,3.39,63.1,28.2,3.44,71.1,22.9,174.3,3,1
1720.7,1002.5,10.46,75.8,30.0,3.98,22.1,3.7,260.5,4,0
1786.3,1073.4,10.2,50.8,19.2,0.5,79.4,17.0,88.0,2,0
1333.4,989.7,3.79,87.3,30.9,2.21,36.9,28.7,131.0,4,0
1578.4,1036.0,6.37,89.0,20.7,6.25,32.9,14.2,55.1,4,0
1357.6,938.6,4.3,51.3,38.2,5.06,60.0,18.9,172.5,4,0
1713.5,951.4,7.54,,26.0,8.15,34.2,21.2,228.4,5,0
2655.9,1483.6,7.27,67.8,27.1,8.09,40.9,6.8,213.0,1,1
1114.0,736.9,8.03,76.3,24.2,5.87,62.1,29.7,33.0,2,0
993.2,749.1,6.83,62.6,24.9,5.63,6.4,19.0,164.7,5,0
2535.6,1955.7,13.34,83.8,39.4,5.13,87.8,19.2,82.3,1,1
1695.3,969.2,3.43,76.1,32.7,0.5,55.9,1.7,251.1,4,0
1465.5,1003.2,1.72,57.8,20.3,2.21,29.1,21.4,133.9,4,0
2320.0,1805.6,5.02,52.5,35.5,5.2,34.7,19.1,0.0,5,1
1497.2,968.7,2.08,48.1,34.0,6.23,74.8,28.0,128.0,3,1
2713.0,2054.8,2.27,72.8,26.6,5.58,67.0,12.5,195.8,2,1
2139.0,1247.9,3.5,78.6,29.5,3.22,82.7,7.1,174.4,1,1
1556.0,1219.7,3.69,79.8,27.9,6.87,41.3,9.5,98.8,4,0
2878.7,2124.0,3.61,68.2,37.9,7.96,60.9,11.0,91.5,2,1
1497.1,1175.8,7.3,52.6,24.0,6.88,63.5,6.0,51.2,4,1
2171.0,1561.3,4.73,59.8,28.7,6.98,68.9,25.3,110.5,4,1
1949.6,1249.4,5.55,87.3,25.9,3.88,77.5,25.6,64.4,4,1
2450.9,1922.8,8.24,62.7,20.8,7.15,40.7,13.4,247.0,2,1
2580.8,1597.2,4.08,72.2,39.0,5.29,52.7,11.9,59.9,5,1
1816.0,1149.6,5.34,53.9,22.1,6.02,,0.5,162.2,2,1
1423.3,1032.2,6.91,75.0,29.1,5.73,53.9,20.6,155.4,2,0
2030.0,1504.9,1.15,63.1,19.3,4.76,69.0,28.2,244.6,3,1
1461.1,1143.1,0.2,85.7,26.0,3.28,21.9,9.9,258.9,3,0
2806.7,1687.4,6.87,81.6,30.1,4.84,77.2,14.1,219.6,5,0
1868.3,1400.3,7.23,62.6,23.9,6.97,32.2,18.5,185.3,3,0
1617.3,1188.2,11.16,68.1,30.9,4.12,48.9,28.8,45.1,5,0
1892.3,1071.0,6.4,61.7,26.7,6.79,79.9,16.6,43.1,4,1
1126.4,728.6,8.05,48.7,33.8,6.47,61.6,16.6,65.4,4,0
1314.2,815.7,5.51,57.1,34.8,4.4,61.8,16.4,225.2,2,0
2400.2,1502.8,6.74,73.0,25.1,7.78,31.4,3.6,157.3,4,0
1471.6,1171.0,10.17,74.9,28.4,4.29,34.1,3.4,236.9,3,0
1276.5,907.2,0.69,72.2,28.9,8.02,73.8,8.5,250.3,1,1
2068.3,1508.7,7.03,65.5,31.1,5.87,43.2,23.1,77.4,2,0
2392.9,1900.3,11.34,84.0,28.1,4.97,45.1,12.3,153.2,5,0
2159.5,1391.4,6.71,71.0,29.0,3.22,74.3,10.8,148.7,4,0
2298.0,1724.6,10.13,80.5,26.8,4.82,34.0,10.6,117.2,2,1
1421.6,936.3,4.43,43.4,28.6,4.59,60.4,13.9,96.5,2,0
1089.1,835.8,5.92,20.0,34.5,2.48,55.9,28.6,268.5,2,0
2550.7,1518.1,6.08,74.3,31.2,4.56,54.9,13.8,155.2,4,1
1638.7,1289.5,0.46,48.6,31.5,3.39,44.6,8.7,151.3,5,1
1674.6,1012.6,3.08,66.8,31.6,6.17,43.4,15.2,69.7,2,1
2464.1,1556.2,3.26,65.5,27.2,7.61,33.4,29.0,217.5,2,1
2078.1,1535.8,8.06,93.8,29.6,2.55,64.7,11.0,49.5,2,1
2027.9,1315.0,8.18,76.0,22.6,8.42,41.6,5.6,195.5,4,0
2882.5,2023.7,6.81,72.5,34.3,4.74,74.4,11.0,198.2,3,1
1478.2,977.3,8.06,82.6,14.1,3.05,50.5,16.0,108.7,5,0
2263.9,1665.3,5.59,75.5,27.6,6.52,33.8,20.5,181.8,2,1
1828.5,1110.1,9.0,63.1,33.7,4.11,50.2,23.1,168.6,2,0
1934.3,1092.1,6.02,86.1,21.2,4.84,46.8,6.6,146.1,2,1
2564.2,1602.6,6.14,53.4,30.0,4.19,75.2,7.4,151.3,4,1
2053.9,1373.2,5.34,74.8,24.6,3.37,47.6,12.4,156.2,3,1
2069.1,1224.9,7.71,46.8,26.2,6.45,49.5,20.5,163.0,2,1
2336.3,1492.2,4.95,73.1,32.7,4.43,83.2,4.9,156.0,2,1
1617.5,1051.4,8.44,72.9,29.0,2.13,65.2,10.1,39.6,4,0
1380.4,779.0,3.17,95.1,17.8,6.1,88.3,10.3,134.8,5,1
1277.6,889.0,3.25,46.5,23.1,2.59,80.2,22.5,176.5,5,0
816.8,629.8,7.72,61.0,32.9,2.69,37.3,19.2,159.7,3,0
2828.1,1662.7,5.78,82.3,30.2,7.39,74.8,22.2,245.4,5,1
1248.4,873.2,4.87,75.0,36.7,2.61,85.5,25.7,212.0,2,0
1689.4,1209.9,8.23,72.7,36.4,0.5,85.7,12.6,63.0,4,1
1661.6,1088.1,4.48,55.7,26.3,6.25,74.8,5.5,133.3,2,1
1953.7,1417.0,5.5,61.1,40.5,4.39,74.4,5.6,118.9,2,1
2207.9,1441.0,9.5,88.7,28.1,4.56,48.9,0.3,149.6,3,1
2230.2,1508.0,9.85,69.2,23.2,4.37,38.3,11.3,149.7,5,0
1508.5,832.4,9.93,75.6,24.8,5.46,48.0,11.9,211.2,5,0
1716.4,1240.9,5.29,68.3,16.7,3.49,21.7,21.3,167.7,5,0
1941.3,1388.7,9.08,52.3,36.0,7.95,81.9,15.1,273.1,2,1
1675.7,937.7,3.63,84.0,36.0,2.05,49.3,11.1,174.1,4,0
2603.7,1671.7,3.73,77.5,22.9,5.89,80.8,14.1,66.9,4,1
2045.5,1625.7,0.2,100.0,26.9,6.28,30.4,6.7,103.3,2,1
2167.4,1420.1,10.18,54.8,28.5,3.48,76.7,23.2,210.4,1,0
2131.4,1439.8,3.84,82.3,23.2,2.95,45.1,8.7,0.0,2,1
2386.7,1855.6,5.68,50.3,19.2,7.03,29.3,5.9,15.4,5,0
1890.5,1378.8,3.72,72.4,26.9,3.02,87.5,21.5,151.1,2,1
1151.6,800.9,7.74,84.6,26.4,3.79,77.1,19.6,245.1,1,0
1999.8,1498.8,5.06,38.9,26.1,6.77,59.2,1.2,280.7,2,0
1474.3,1129.5,2.74,66.9,29.1,5.07,55.7,21.8,128.3,5,0
1535.7,1020.0,7.1,61.6,35.1,1.41,63.8,9.1,256.1,3,0
2093.2,1399.9,2.42,59.5,26.5,8.49,58.9,12.0,157.2,4,0
2419.1,1564.0,3.91,75.8,28.9,3.94,39.2,16.5,0.0,1,1
1810.6,1433.4,0.73,86.8,31.6,4.19,46.8,19.7,149.2,3,1
1954.4,1415.6,2.44,68.0,30.8,5.51,94.2,18.6,88.1,4,1
2651.1,1513.3,6.45,73.1,24.9,6.25,100.0,14.6,241.8,3,1
1920.4,1470.5,1.09,71.7,28.5,8.92,86.3,11.6,147.4,2,1
3100.8,2078.0,2.3,70.0,30.7,1.68,64.6,18.3,22.2,2,1
2082.8,1181.3,5.99,53.7,22.4,6.65,48.2,14.1,0.0,4,1
919.6,632.2,4.64,86.6,34.3,6.49,39.0,29.4,147.9,4,0
2176.7,1424.2,10.98,74.4,35.2,4.73,40.4,19.7,0.0,2,0
1990.6,1531.6,10.58,75.9,24.4,6.57,43.9,7.6,98.2,2,1
2444.9,1469.4,3.83,57.9,29.0,6.87,98.0,11.2,173.1,4,1
2136.6,1616.6,7.39,63.1,31.2,2.24,91.1,15.4,44.3,4,1
1730.8,1193.2,7.87,67.4,25.3,8.5,69.9,25.4,249.4,4,0
1187.9,669.5,4.51,47.0,30.4,1.88,35.8,26.3,269.1,5,0
1695.5,1344.5,2.26,44.7,28.8,2.73,72.9,11.8,48.3,5,0
1374.7,932.3,5.97,61.0,20.7,4.48,50.2,7.5,120.2,2,0
1509.7,940.1,5.57,77.8,30.3,8.85,11.9,6.5,249.5,5,0
2094.3,1397.6,4.91,60.2,22.5,4.38,60.7,17.0,149.9,1,1
2635.0,2014.3,7.11,54.7,32.7,4.94,38.2,33.4,10.6,2,1
1997.3,1250.8,4.12,57.8,24.6,7.86,38.8,19.3,135.7,1,1
1202.1,719.0,3.12,63.2,27.2,4.4,50.0,2.2,64.7,3,0
2022.3,1177.5,6.27,64.7,34.9,2.64,45.0,9.2,260.8,1,1
2398.3,1497.7,6.96,100.0,30.5,4.17,54.3,10.0,210.6,3,1
1495.1,1113.9,3.06,85.8,22.6,7.74,53.4,8.4,118.6,1,1
1733.0,1157.5,8.32,85.4,22.9,5.14,17.5,11.9,164.2,3,0
1807.3,1096.8,1.57,87.5,25.0,8.86,85.4,18.0,19.2,3,1
1407.6,832.6,4.55,55.0,30.0,6.48,35.3,20.5,74.6,2,0
2124.1,1345.0,5.35,51.7,29.8,3.71,36.0,23.7,305.3,4,0
1739.5,1365.5,4.41,53.4,23.8,5.1,48.4,19.2,155.4,4,0
2009.8,1277.7,4.59,90.0,22.2,3.29,52.8,0.0,243.0,2,1
1356.3,1081.0,10.68,61.8,29.4,3.66,84.2,6.5,173.2,3,0
1581.3,1061.5,3.87,51.2,27.1,13.96,60.4,13.7,281.4,4,1
2161.2,1285.5,12.1,63.5,38.8,7.04,66.3,16.2,0.0,4,1
1613.6,1247.0,7.09,66.4,28.2,6.72,60.5,21.9,131.2,1,1
2663.5,1771.5,6.23,74.0,37.1,3.75,59.6,15.3,314.5,5,1
1600.2,1164.0,7.19,73.8,22.1,8.14,61.2,15.4,245.6,2,0
1912.3,1522.1,12.32,57.6,20.1,7.2,16.3,16.9,282.5,5,0
2266.3,1274.9,3.52,80.3,22.4,8.76,50.0,13.0,149.3,3,1
1090.8,626.3,3.2,60.4,33.9,8.67,78.2,15.7,96.3,1,0
919.6,671.4,4.11,67.7,36.8,2.04,100.0,24.0,47.3,4,0
1037.2,643.5,6.08,80.3,24.1,2.78,30.9,14.3,40.3,1,0
2431.3,1449.2,1.69,60.4,25.7,2.99,63.5,14.8,230.7,2,1
1524.1,853.2,6.06,61.5,22.2,3.11,43.6,14.7,201.3,3,0
3079.1,1710.3,10.23,78.9,18.9,5.65,96.0,25.4,143.3,1,1
1517.9,1128.7,6.38,57.1,31.6,3.87,27.9,6.1,200.8,1,0
1892.3,1104.3,5.27,64.2,29.1,9.15,67.5,29.2,164.2,1,1
2571.1,1714.7,4.45,78.3,28.1,8.81,26.9,5.6,246.2,4,1
2803.0,1966.3,8.25,100.0,21.0,4.99,48.6,9.8,245.3,3,1
2830.8,1860.1,3.94,79.1,36.2,8.91,54.3,21.0,43.4,4,1
2404.2,1338.6,10.62,77.1,25.5,7.98,76.4,23.2,177.4,1,1
2312.0,1724.5,10.83,78.0,30.7,4.1,33.5,3.8,0.0,4,1
2096.3,1158.5,6.64,53.9,20.7,0.98,68.3,6.3,163.3,4,1
2189.2,1621.0,5.97,71.7,27.0,4.56,55.4,17.2,210.4,2,1
1524.4,1178.9,8.58,69.6,29.5,3.71,60.5,33.8,18.6,5,0
1390.9,915.5,8.74,74.8,29.6,5.41,74.2,25.0,108.4,5,1
1798.3,1229.8,3.99,71.7,28.8,5.18,29.3,13.0,151.0,2,0
1714.9,1147.7,4.68,75.7,30.5,5.13,71.2,0.0,173.4,2,1
1573.4,1018.5,2.69,65.3,22.3,6.05,43.6,15.7,122.1,4,1
2148.2,1658.1,7.02,70.9,29.0,2.57,76.9,17.9,32.8,4,1
2277.7,1761.7,7.67,51.6,28.6,5.82,61.7,11.9,144.6,3,1
1844.2,1169.1,2.63,65.2,29.2,4.12,50.8,8.2,0.0,5,0
2538.8,1786.7,4.86,90.9,28.4,5.4,43.2,16.3,126.7,4,1
1229.2,960.9,2.63,74.8,21.6,6.91,71.5,7.5,105.9,3,0
1703.2,1346.4,3.75,69.7,21.4,2.55,80.2,30.0,136.6,5,0
1441.6,976.3,7.38,98.4,16.9,4.44,44.3,27.1,94.1,3,0
866.7,574.8,4.17,49.6,32.1,4.76,32.3,20.3,0.0,3,0
1758.7,1089.8,5.25,53.4,32.1,3.97,68.9,15.7,113.4,2,0
1739.1,1373.4,1.93,95.7,32.2,6.8,26.0,9.7,243.1,1,0
2556.7,1497.5,6.47,70.7,29.5,3.56,28.9,14.8,276.1,1,1
2115.4,1470.1,5.89,66.4,17.3,3.89,33.7,28.1,393.9,1,1
1287.9,799.3,4.18,52.0,22.9,3.58,46.7,21.9,319.2,3,0
2727.0,1690.1,5.53,76.7,28.9,7.18,28.3,16.6,30.3,4,1
2410.5,1569.8,6.45,78.2,28.7,4.02,16.2,22.4,109.2,1,1
2091.0,1672.2,3.96,53.6,26.9,5.92,32.3,,147.7,4,1
1686.8,950.9,2.31,67.9,29.8,8.95,67.8,18.2,141.4,5,0
1320.3,917.1,10.51,65.0,28.1,4.85,29.6,22.8,157.0,1,0
1613.9,921.0,4.42,73.8,28.6,7.22,48.2,19.1,390.8,3,0
2344.4,1380.0,5.76,53.2,24.8,8.34,93.9,21.9,41.8,2,1
2742.3,1809.6,8.53,88.8,32.9,7.05,54.0,16.3,78.6,3,1
2571.6,1742.6,14.82,83.7,25.8,4.97,61.9,13.0,314.4,4,0
1555.6,956.2,2.89,64.6,21.3,6.28,36.1,10.6,88.4,5,1
1240.2,780.2,7.12,66.8,24.1,2.43,98.3,9.7,189.4,3,0
1870.4,1069.4,4.23,68.0,26.3,3.44,44.2,2.2,253.5,2,0
915.8,573.1,4.65,58.3,33.0,3.79,50.4,7.7,198.6,2,0
1961.6,1552.9,4.2,63.3,27.8,9.48,81.3,7.5,169.2,5,1
1726.2,1357.1,3.19,65.9,27.1,3.37,51.4,10.9,243.9,1,1
1567.0,993.0,5.9,94.2,21.8,3.35,56.0,27.5,60.7,3,1
1002.6,694.5,2.31,84.2,31.9,2.91,49.4,13.7,100.4,3,0
2056.8,1599.0,8.37,84.0,24.7,6.12,49.5,16.9,203.6,2,1
1533.6,845.9,6.14,75.5,27.5,5.29,62.4,17.2,0.0,4,0
1215.0,914.5,7.06,53.2,35.4,7.17,66.1,27.7,291.7,3,0
363.9,286.4,4.83,69.4,30.5,6.34,42.1,10.4,180.3,2,0
1786.2,1023.2,5.08,84.6,19.9,2.24,39.7,13.2,165.3,4,0
2686.1,1585.8,6.72,51.1,19.2,3.39,42.8,14.2,0.0,1,1
2630.6,2078.7,3.09,79.5,27.7,7.73,27.0,24.1,21.3,1,1
1571.5,1075.5,5.11,100.0,21.9,4.59,23.2,25.8,110.1,2,0
1498.9,829.7,3.85,85.9,31.2,7.38,60.9,18.8,230.7,2,0
2034.4,1249.9,3.77,91.2,28.2,4.7,73.8,24.9,0.0,1,1
1300.8,861.8,0.73,73.3,28.8,3.06,72.4,16.4,228.8,2,0
1950.9,1410.9,9.35,84.5,24.5,4.39,7.4,13.6,114.0,5,0
2183.0,1600.8,4.28,59.2,36.7,3.06,50.1,24.4,127.7,3,1
2413.5,1928.0,8.91,81.9,42.2,3.87,33.0,18.9,175.4,5,0
1749.9,1088.2,8.67,79.8,26.6,5.4,57.9,9.1,176.9,4,0
1698.2,1162.5,2.79,74.3,29.8,6.02,46.6,23.0,78.8,2,1
1361.0,930.0,3.28,89.7,28.5,1.82,66.8,13.3,212.5,2,0
1386.6,903.2,12.4,61.9,26.7,4.97,54.6,12.4,0.0,4,0
1686.8,999.1,10.38,67.2,23.8,3.83,17.1,22.1,105.0,3,0
1983.7,1575.8,5.92,71.4,22.6,3.7,35.7,14.3,165.4,1,1
2256.8,1722.7,6.64,54.6,22.3,5.27,55.1,18.1,115.5,5,1
1398.4,943.3,4.42,73.4,30.0,3.9,56.8,20.3,0.0,3,0
2546.3,1784.5,7.08,44.2,25.4,7.76,26.9,8.7,225.8,1,1
1664.4,1010.0,4.21,,15.1,7.38,24.3,18.1,25.2,1,0
1789.3,1227.4,0.92,70.7,30.2,7.36,56.1,25.8,143.2,2,1
1426.4,1032.3,2.7,62.2,27.8,4.01,26.9,7.3,165.3,4,0
587.9,399.0,6.05,57.5,34.7,3.08,21.6,18.6,152.0,2,0
2242.0,1788.2,3.17,66.5,29.9,5.16,46.1,8.4,266.9,4,1
2168.4,1524.0,5.83,80.3,20.6,4.7,45.2,23.2,144.7,2,1
1659.3,1066.5,3.31,78.2,16.9,3.78,37.4,23.1,192.7,5,0
1833.5,1362.4,4.04,59.4,24.4,2.65,40.9,12.2,144.4,2,0
2058.0,1219.6,8.13,57.3,24.9,4.92,55.3,32.7,211.3,5,0
1018.7,658.2,6.62,79.9,32.7,4.19,40.6,23.9,289.3,3,0
1535.5,977.7,5.98,59.2,28.0,6.38,56.4,20.7,163.8,3,0
2197.1,1445.6,8.2,,33.7,6.33,47.4,20.2,228.2,2,1
1172.9,874.3,7.2,71.9,21.4,7.2,58.4,,295.5,3,0
1946.8,1306.4,9.62,74.7,32.8,2.48,72.6,7.0,285.7,1,1
1121.7,839.6,4.85,82.9,31.6,5.8,71.8,16.6,111.5,5,0
2033.2,1411.3,4.93,51.1,17.9,3.55,80.8,18.1,253.6,4,0
1782.2,1132.6,2.75,41.3,34.6,2.56,71.8,11.8,174.9,5,0
992.4,746.8,4.93,61.5,28.5,4.14,59.8,18.7,261.7,2,0
2382.4,1452.2,8.41,97.0,30.0,7.14,46.3,24.9,206.9,3,1
1432.7,868.4,9.25,100.0,23.7,4.26,47.2,11.6,177.6,3,0
1394.9,943.1,8.4,97.5,34.4,8.13,37.4,14.6,193.4,1,0
1900.3,1169.1,1.51,67.1,22.1,6.1,55.1,8.4,175.5,3,1
2374.3,1311.3,8.71,43.3,32.2,4.21,68.9,0.7,179.4,2,1
1292.1,920.1,1.4,34.9,32.1,7.32,40.5,21.2,134.1,2,0
1830.8,1240.9,8.25,60.8,23.1,5.89,54.3,14.8,124.8,4,1
2014.4,1332.3,5.08,67.0,37.9,3.13,41.5,15.4,326.3,5,0
2146.6,1699.5,7.76,89.5,29.2,8.72,59.2,7.1,197.8,5,1
1888.2,1308.2,2.67,83.0,31.3,5.52,44.0,13.5,92.7,5,1
1616.5,1238.0,8.93,73.4,20.4,5.04,40.2,23.8,122.3,4,0
1386.2,810.7,2.34,56.7,38.6,3.29,41.4,15.0,255.6,4,0
1843.1,1276.0,4.33,55.6,21.9,7.36,65.1,15.2,76.4,4,1
1263.9,969.4,3.5,73.8,33.1,6.03,53.1,16.7,1.8,1,1
339.3,236.1,1.61,80.5,23.0,6.26,46.4,5.1,9.2,4,0
2018.3,1472.3,6.24,75.9,24.9,3.98,60.2,20.0,0.0,3,1
2252.0,1448.0,10.52,54.5,31.9,6.67,46.7,5.0,20.1,1,1
618.5,354.5,12.67,79.8,33.1,6.82,77.5,7.5,31.9,3,0
1295.1,860.6,6.24,76.4,21.6,3.66,35.5,6.6,288.5,5,0
2109.6,1368.3,8.79,53.9,33.5,2.17,51.3,13.6,145.4,2,1
2828.7,2169.0,6.58,58.2,33.2,6.16,26.9,12.2,113.7,5,1
1810.4,1106.2,7.25,80.3,23.3,1.85,48.1,15.0,5.7,4,0
1436.0,1136.9,5.14,66.5,36.0,5.3,21.4,7.8,135.7,2,0
1708.6,1349.0,6.49,93.8,20.7,4.11,69.9,23.0,0.0,5,0
2487.4,1522.1,7.34,77.5,24.9,7.44,70.3,21.7,113.1,1,1
1477.0,940.9,4.55,62.7,30.4,4.21,70.7,13.6,356.4,4,0
1400.4,1083.8,5.81,69.8,23.7,7.21,55.6,11.2,216.4,5,0
1558.6,1233.9,5.85,71.0,29.3,3.97,37.4,10.4,129.0,2,0
1323.3,874.5,8.07,59.1,29.2,7.0,39.0,12.5,219.8,3,0
1861.3,1173.1,3.33,56.3,27.1,9.12,85.6,3.8,97.8,5,1
2612.3,1780.4,5.87,80.5,32.2,2.86,83.7,7.3,69.9,1,1
1961.5,1416.1,10.78,82.7,26.9,5.58,57.5,21.9,320.4,2,0
1673.8,1035.0,8.91,79.1,29.2,10.5,44.7,17.4,35.8,5,0
1654.1,1214.3,9.37,92.7,33.7,5.13,82.4,28.1,114.6,3,1
1018.4,573.3,6.06,61.9,32.0,5.12,41.1,12.6,180.6,4,0
2241.6,1260.5,6.8,95.1,31.9,6.58,59.6,12.1,56.4,4,1
1761.1,1138.7,8.51,56.5,22.3,5.08,82.0,11.7,215.1,4,0
1709.8,1091.5,9.9,54.8,30.6,1.59,38.3,12.4,119.3,2,0
3396.6,2136.1,1.12,43.6,23.6,7.26,71.6,9.7,216.4,3,1
1949.4,1311.5,2.71,63.3,21.6,0.99,65.4,17.2,208.6,3,1
1424.1,897.4,9.27,62.4,27.6,4.17,54.2,15.2,125.7,5,0
1586.8,949.0,5.31,77.9,23.5,7.41,35.1,10.9,321.1,4,0
2374.2,1489.5,4.32,73.7,32.0,4.29,40.5,25.0,83.5,2,1
1856.6,1473.7,2.86,52.1,32.1,3.61,60.8,30.2,284.9,4,0
1080.9,705.6,4.61,64.1,18.5,6.76,26.5,24.3,267.5,4,0
2259.6,1494.0,2.49,64.4,23.9,3.3,57.6,19.5,327.1,5,0
1465.9,1017.6,11.23,43.4,20.7,2.56,65.8,21.1,167.4,5,0
2736.6,2177.9,5.94,55.3,25.7,5.55,74.7,29.9,71.1,5,1
2340.0,1428.4,5.86,58.4,30.3,4.63,,21.1,357.7,1,1
1576.3,1135.5,7.47,91.5,26.8,2.51,81.3,10.3,116.5,1,0
2440.5,1779.1,8.41,,25.1,6.27,88.9,18.1,68.6,2,1
1833.9,1287.1,8.36,79.9,34.5,5.93,63.2,20.0,131.0,2,1
2226.4,1273.8,8.68,47.5,16.5,4.28,34.2,7.0,51.8,5,0
2042.4,1468.9,4.42,87.9,34.2,4.42,48.4,12.7,202.6,3,1
1376.8,779.3,5.26,89.5,25.3,5.94,54.0,23.8,89.4,2,1
1478.2,1033.3,7.92,40.0,27.6,7.38,60.4,0.4,121.3,1,0
2315.0,1701.3,4.68,59.4,25.4,4.43,55.4,5.0,246.8,1,1
1632.6,984.0,5.99,77.4,35.7,6.31,60.6,13.6,212.4,4,0
1598.2,1215.3,7.0,79.7,21.8,6.13,53.2,17.8,151.6,5,0
1322.4,737.4,7.96,59.8,28.1,6.76,60.3,4.1,167.1,3,0
2011.8,1530.9,1.56,65.4,30.6,5.08,45.8,14.0,151.2,5,1
2831.3,1883.0,7.79,61.0,19.9,3.18,48.2,24.2,106.9,1,1
1266.2,765.3,5.42,71.7,23.4,4.08,43.5,15.5,149.7,3,0
1812.1,1057.3,7.77,88.0,27.3,5.69,93.3,22.5,199.1,2,0
2506.1,1975.6,7.94,58.4,23.6,8.64,84.3,10.3,137.4,4,1
1760.2,1000.1,10.02,85.0,23.9,4.03,66.1,8.5,192.0,1,1
2026.2,1215.3,9.38,58.3,26.3,6.61,81.5,21.8,66.3,4,0
1268.8,808.2,9.37,57.3,31.2,4.34,71.0,18.0,89.6,5,0
2014.2,1420.1,9.61,82.3,26.3,5.22,58.6,5.5,76.6,3,0
1706.4,1171.0,6.73,83.8,33.4,8.03,24.9,8.6,93.5,5,0
2292.9,1333.1,6.08,82.8,23.0,6.53,49.8,27.5,278.7,4,1
2393.7,1489.9,8.18,50.3,21.7,2.52,48.3,7.6,222.6,1,1
3094.8,1886.9,7.83,63.0,37.6,3.86,32.3,22.5,42.3,4,1
2089.8,1261.0,5.23,82.3,24.7,7.51,25.3,11.2,193.7,1,1
1962.9,1281.4,7.01,70.6,21.4,5.28,64.9,15.0,110.9,4,1
1897.2,1377.4,5.91,53.9,19.3,2.7,61.5,17.4,81.8,5,0
1623.4,981.1,3.87,76.9,33.4,3.36,31.7,0.0,1.4,4,0
1969.2,1263.6,9.23,59.3,26.3,6.41,40.1,3.3,247.2,2,0
1652.3,1070.2,6.14,96.9,26.7,6.99,78.2,15.7,13.6,5,0
1884.2,1496.3,11.12,93.2,27.2,5.04,37.4,9.2,144.8,4,0
2458.8,1939.2,1.94,79.1,33.1,9.95,58.4,23.0,55.4,4,1
1296.7,972.6,4.61,90.4,27.1,6.65,51.2,2.2,227.6,3,0
2369.9,1446.6,6.08,71.0,39.7,4.51,65.1,19.5,116.6,5,1
2458.6,1394.0,8.84,81.5,28.7,3.37,37.9,4.0,136.6,3,1
1741.0,1095.5,7.0,92.2,33.3,3.05,56.8,12.2,139.9,5,1
739.1,455.8,6.78,73.7,32.0,5.67,58.4,6.5,180.3,1,0
1496.1,1012.1,3.18,66.2,27.8,4.02,59.6,30.2,151.3,5,0
2448.5,1822.7,3.11,44.4,25.1,8.35,56.6,4.3,145.7,5,1
1788.6,1367.5,6.81,68.8,29.7,7.93,61.9,14.0,98.2,4,0
1300.3,989.8,2.59,82.4,30.6,6.27,98.8,1.2,0.0,2,1
1547.6,990.3,4.67,84.2,25.1,2.64,100.0,27.8,38.1,5,0
2220.3,1602.6,7.25,77.6,28.8,3.66,42.2,18.2,221.8,3,0
